pokemon_id,move_id,identifier,generation_id,type_id,type_name,power,pp,accuracy,damage_class,damage_class_text
452,282,knock-off,3,17,dark,65,20,100,2,physical
452,305,poison-fang,3,4,poison,50,15,100,2,physical
452,367,acupressure,4,1,normal,0,30,0,1,status
452,390,toxic-spikes,4,4,poison,0,20,0,1,status
452,400,night-slash,4,17,dark,70,15,100,2,physical
452,422,thunder-fang,4,13,electric,65,15,95,2,physical
452,423,ice-fang,4,15,ice,65,15,95,2,physical
452,424,fire-fang,4,10,fire,65,15,95,2,physical
452,440,cross-poison,4,4,poison,70,20,100,2,physical
452,450,bug-bite,4,7,bug,60,20,100,2,physical
452,468,hone-claws,5,17,dark,0,15,0,1,status
452,474,venoshock,5,4,poison,65,10,100,3,special
452,565,fell-stinger,6,7,bug,50,25,100,2,physical
453,40,poison-sting,1,4,poison,15,35,100,2,physical
453,185,feint-attack,2,17,dark,60,20,0,2,physical
453,188,sludge-bomb,2,4,poison,90,10,100,3,special
453,189,mud-slap,2,5,ground,20,10,100,3,special
453,207,swagger,2,1,normal,0,15,85,1,status
453,228,pursuit,2,17,dark,40,20,100,2,physical
453,260,flatter,3,17,dark,0,15,100,1,status
453,269,taunt,3,17,dark,0,20,100,1,status
453,279,revenge,3,2,fighting,60,10,100,2,physical
453,310,astonish,3,8,ghost,30,15,100,2,physical
453,389,sucker-punch,4,17,dark,70,5,100,2,physical
453,398,poison-jab,4,4,poison,80,20,100,2,physical
453,417,nasty-plot,4,17,dark,0,20,0,1,status
453,426,mud-bomb,4,5,ground,65,10,85,3,special
453,474,venoshock,5,4,poison,65,10,100,3,special
453,562,belch,6,4,poison,120,10,90,3,special
454,40,poison-sting,1,4,poison,15,35,100,2,physical
454,185,feint-attack,2,17,dark,60,20,0,2,physical
454,188,sludge-bomb,2,4,poison,90,10,100,3,special
454,189,mud-slap,2,5,ground,20,10,100,3,special
454,207,swagger,2,1,normal,0,15,85,1,status
454,228,pursuit,2,17,dark,40,20,100,2,physical
454,260,flatter,3,17,dark,0,15,100,1,status
454,269,taunt,3,17,dark,0,20,100,1,status
454,279,revenge,3,2,fighting,60,10,100,2,physical
454,310,astonish,3,8,ghost,30,15,100,2,physical
454,389,sucker-punch,4,17,dark,70,5,100,2,physical
454,398,poison-jab,4,4,poison,80,20,100,2,physical
454,417,nasty-plot,4,17,dark,0,20,0,1,status
454,426,mud-bomb,4,5,ground,65,10,85,3,special
454,474,venoshock,5,4,poison,65,10,100,3,special
454,562,belch,6,4,poison,120,10,90,3,special
455,20,bind,1,1,normal,15,20,85,2,physical
455,22,vine-whip,1,12,grass,45,25,100,2,physical
455,44,bite,1,17,dark,60,25,100,2,physical
455,74,growth,1,1,normal,0,20,0,1,status
455,185,feint-attack,2,17,dark,60,20,0,2,physical
455,230,sweet-scent,2,1,normal,0,20,100,1,status
455,242,crunch,2,17,dark,80,15,100,2,physical
455,254,stockpile,3,1,normal,0,20,0,1,status
455,255,spit-up,3,1,normal,0,10,100,3,special
455,256,swallow,3,1,normal,0,10,0,1,status
455,275,ingrain,3,12,grass,0,20,0,1,status
455,378,wring-out,4,1,normal,0,5,100,3,special
455,438,power-whip,4,12,grass,120,10,85,2,physical
455,536,leaf-tornado,5,12,grass,65,10,90,3,special
456,1,pound,1,1,normal,40,35,100,2,physical
456,16,gust,1,3,flying,40,35,100,3,special
456,55,water-gun,1,11,water,40,25,100,3,special
456,213,attract,2,1,normal,0,15,100,1,status
456,219,safeguard,2,1,normal,0,25,0,1,status
456,240,rain-dance,2,11,water,0,5,0,1,status
456,250,whirlpool,2,11,water,35,15,85,3,special
456,318,silver-wind,3,7,bug,60,5,100,3,special
456,340,bounce,3,3,flying,85,5,85,2,physical
456,352,water-pulse,3,11,water,60,20,100,3,special
456,369,u-turn,4,7,bug,70,20,100,2,physical
456,392,aqua-ring,4,11,water,0,20,0,1,status
456,445,captivate,4,1,normal,0,20,100,1,status
456,487,soak,5,11,water,0,20,100,1,status
457,1,pound,1,1,normal,40,35,100,2,physical
457,16,gust,1,3,flying,40,35,100,3,special
457,55,water-gun,1,11,water,40,25,100,3,special
457,213,attract,2,1,normal,0,15,100,1,status
457,219,safeguard,2,1,normal,0,25,0,1,status
457,240,rain-dance,2,11,water,0,5,0,1,status
457,250,whirlpool,2,11,water,35,15,85,3,special
457,318,silver-wind,3,7,bug,60,5,100,3,special
457,340,bounce,3,3,flying,85,5,85,2,physical
457,352,water-pulse,3,11,water,60,20,100,3,special
457,369,u-turn,4,7,bug,70,20,100,2,physical
457,392,aqua-ring,4,11,water,0,20,0,1,status
457,445,captivate,4,1,normal,0,20,100,1,status
457,487,soak,5,11,water,0,20,100,1,status
458,17,wing-attack,1,3,flying,60,35,100,2,physical
458,29,headbutt,1,1,normal,70,15,100,2,physical
458,33,tackle,1,1,normal,40,35,100,2,physical
458,36,take-down,1,1,normal,90,20,85,2,physical
458,48,supersonic,1,1,normal,0,20,55,1,status
458,56,hydro-pump,1,11,water,110,5,80,3,special
458,61,bubble-beam,1,11,water,65,20,100,3,special
458,97,agility,1,14,psychic,0,30,0,1,status
458,109,confuse-ray,1,8,ghost,0,10,100,1,status
458,145,bubble,1,11,water,40,30,100,3,special
458,340,bounce,3,3,flying,85,5,85,2,physical
458,352,water-pulse,3,11,water,60,20,100,3,special
458,392,aqua-ring,4,11,water,0,20,0,1,status
458,403,air-slash,4,3,flying,75,15,95,3,special
458,469,wide-guard,5,6,rock,0,10,0,1,status
459,43,leer,1,1,normal,0,30,100,1,status
459,54,mist,1,15,ice,0,30,0,1,status
459,59,blizzard,1,15,ice,110,5,70,3,special
459,75,razor-leaf,1,12,grass,55,25,95,2,physical
459,181,powder-snow,2,15,ice,40,25,100,3,special
459,196,icy-wind,2,15,ice,55,15,95,3,special
459,207,swagger,2,1,normal,0,15,85,1,status
459,275,ingrain,3,12,grass,0,20,0,1,status
459,320,grass-whistle,3,12,grass,0,15,55,1,status
459,329,sheer-cold,3,15,ice,0,5,30,3,special
459,420,ice-shard,4,15,ice,40,30,100,2,physical
459,452,wood-hammer,4,12,grass,120,15,100,2,physical
460,8,ice-punch,1,15,ice,75,15,100,2,physical
460,43,leer,1,1,normal,0,30,100,1,status
460,54,mist,1,15,ice,0,30,0,1,status
460,59,blizzard,1,15,ice,110,5,70,3,special
460,75,razor-leaf,1,12,grass,55,25,95,2,physical
460,181,powder-snow,2,15,ice,40,25,100,3,special
460,196,icy-wind,2,15,ice,55,15,95,3,special
460,207,swagger,2,1,normal,0,15,85,1,status
460,275,ingrain,3,12,grass,0,20,0,1,status
460,320,grass-whistle,3,12,grass,0,15,55,1,status
460,329,sheer-cold,3,15,ice,0,5,30,3,special
460,420,ice-shard,4,15,ice,40,30,100,2,physical
460,452,wood-hammer,4,12,grass,120,15,100,2,physical
461,10,scratch,1,1,normal,40,35,100,2,physical
461,43,leer,1,1,normal,0,30,100,1,status
461,98,quick-attack,1,1,normal,40,30,100,2,physical
461,103,screech,1,1,normal,0,40,85,1,status
461,154,fury-swipes,1,1,normal,18,15,80,2,physical
461,185,feint-attack,2,17,dark,60,20,0,2,physical
461,196,icy-wind,2,15,ice,55,15,95,3,special
461,232,metal-claw,2,9,steel,50,35,95,2,physical
461,269,taunt,3,17,dark,0,20,100,1,status
461,279,revenge,3,2,fighting,60,10,100,2,physical
461,289,snatch,3,17,dark,0,10,0,1,status
461,372,assurance,4,17,dark,60,10,100,2,physical
461,373,embargo,4,17,dark,0,15,100,1,status
461,374,fling,4,17,dark,0,10,100,2,physical
461,386,punishment,4,17,dark,0,5,100,2,physical
461,399,dark-pulse,4,17,dark,80,15,100,3,special
461,400,night-slash,4,17,dark,70,15,100,2,physical
461,417,nasty-plot,4,17,dark,0,20,0,1,status
461,468,hone-claws,5,17,dark,0,15,0,1,status
462,33,tackle,1,1,normal,40,35,100,2,physical
462,48,supersonic,1,1,normal,0,20,55,1,status
462,49,sonic-boom,1,1,normal,0,20,90,3,special
462,84,thunder-shock,1,13,electric,40,30,100,3,special
462,86,thunder-wave,1,13,electric,0,20,90,1,status
462,103,screech,1,1,normal,0,40,85,1,status
462,112,barrier,1,14,psychic,0,20,0,1,status
462,113,light-screen,1,14,psychic,0,30,0,1,status
462,161,tri-attack,1,1,normal,80,10,100,3,special
462,192,zap-cannon,2,13,electric,120,5,50,3,special
462,199,lock-on,2,1,normal,0,5,0,1,status
462,209,spark,2,13,electric,65,20,100,2,physical
462,243,mirror-coat,2,14,psychic,0,20,100,3,special
462,319,metal-sound,3,9,steel,0,40,85,1,status
462,360,gyro-ball,4,9,steel,0,5,100,2,physical
462,393,magnet-rise,4,13,electric,0,10,0,1,status
462,429,mirror-shot,4,9,steel,65,10,85,3,special
462,430,flash-cannon,4,9,steel,80,10,100,3,special
462,435,discharge,4,13,electric,80,15,100,3,special
462,443,magnet-bomb,4,9,steel,60,20,0,2,physical
462,486,electro-ball,5,13,electric,0,10,100,3,special
462,602,magnetic-flux,6,13,electric,0,20,0,1,status
462,604,electric-terrain,6,13,electric,0,10,0,1,status
463,21,slam,1,1,normal,80,20,75,2,physical
463,23,stomp,1,1,normal,65,20,100,2,physical
463,35,wrap,1,1,normal,15,20,90,2,physical
463,48,supersonic,1,1,normal,0,20,55,1,status
463,50,disable,1,1,normal,0,20,100,1,status
463,103,screech,1,1,normal,0,40,85,1,status
463,111,defense-curl,1,1,normal,0,40,0,1,status
463,122,lick,1,8,ghost,30,30,100,2,physical
463,205,rollout,2,6,rock,30,20,90,2,physical
463,282,knock-off,3,17,dark,65,20,100,2,physical
463,287,refresh,3,1,normal,0,20,0,1,status
463,360,gyro-ball,4,9,steel,0,5,100,2,physical
463,378,wring-out,4,1,normal,0,5,100,3,special
463,382,me-first,4,1,normal,0,20,0,1,status
463,438,power-whip,4,12,grass,120,10,85,2,physical
463,498,chip-away,5,1,normal,70,20,100,2,physical
464,23,stomp,1,1,normal,65,20,100,2,physical
464,30,horn-attack,1,1,normal,65,25,100,2,physical
464,31,fury-attack,1,1,normal,15,20,85,2,physical
464,32,horn-drill,1,1,normal,0,5,30,2,physical
464,36,take-down,1,1,normal,90,20,85,2,physical
464,39,tail-whip,1,1,normal,0,30,100,1,status
464,89,earthquake,1,5,ground,100,10,100,2,physical
464,184,scary-face,2,1,normal,0,10,100,1,status
464,224,megahorn,2,7,bug,120,10,85,2,physical
464,350,rock-blast,3,6,rock,25,10,90,2,physical
464,359,hammer-arm,4,2,fighting,100,10,90,2,physical
464,398,poison-jab,4,4,poison,80,20,100,2,physical
464,439,rock-wrecker,4,6,rock,150,5,90,2,physical
464,444,stone-edge,4,6,rock,100,5,80,2,physical
464,479,smack-down,5,6,rock,50,15,100,2,physical
464,498,chip-away,5,1,normal,70,20,100,2,physical
464,523,bulldoze,5,5,ground,60,20,100,2,physical
464,529,drill-run,5,5,ground,80,10,95,2,physical
465,20,bind,1,1,normal,15,20,85,2,physical
465,21,slam,1,1,normal,80,20,75,2,physical
465,22,vine-whip,1,12,grass,45,25,100,2,physical
465,71,absorb,1,12,grass,20,25,100,3,special
465,72,mega-drain,1,12,grass,40,15,100,3,special
465,74,growth,1,1,normal,0,20,0,1,status
465,77,poison-powder,1,4,poison,0,35,75,1,status
465,78,stun-spore,1,12,grass,0,30,75,1,status
465,79,sleep-powder,1,12,grass,0,15,75,1,status
465,132,constrict,1,1,normal,10,35,100,2,physical
465,202,giga-drain,2,12,grass,75,10,100,3,special
465,246,ancient-power,2,6,rock,60,5,100,3,special
465,275,ingrain,3,12,grass,0,20,0,1,status
465,282,knock-off,3,17,dark,65,20,100,2,physical
465,321,tickle,3,1,normal,0,20,100,1,status
465,335,block,3,1,normal,0,5,0,1,status
465,363,natural-gift,4,1,normal,0,15,100,2,physical
465,378,wring-out,4,1,normal,0,5,100,3,special
465,438,power-whip,4,12,grass,120,10,85,2,physical
465,580,grassy-terrain,6,12,grass,0,10,0,1,status
466,7,fire-punch,1,10,fire,75,15,100,2,physical
466,9,thunder-punch,1,13,electric,75,15,100,2,physical
466,43,leer,1,1,normal,0,30,100,1,status
466,67,low-kick,1,2,fighting,0,20,100,2,physical
466,84,thunder-shock,1,13,electric,40,30,100,3,special
466,85,thunderbolt,1,13,electric,90,15,100,3,special
466,86,thunder-wave,1,13,electric,0,20,90,1,status
466,87,thunder,1,13,electric,110,10,70,3,special
466,98,quick-attack,1,1,normal,40,30,100,2,physical
466,103,screech,1,1,normal,0,40,85,1,status
466,113,light-screen,1,14,psychic,0,30,0,1,status
466,129,swift,1,1,normal,60,20,0,3,special
466,351,shock-wave,3,13,electric,60,20,0,3,special
466,416,giga-impact,4,1,normal,150,5,90,2,physical
466,435,discharge,4,13,electric,80,15,100,3,special
466,486,electro-ball,5,13,electric,0,10,100,3,special
466,569,ion-deluge,6,13,electric,0,25,0,1,status
466,604,electric-terrain,6,13,electric,0,10,0,1,status
467,7,fire-punch,1,10,fire,75,15,100,2,physical
467,9,thunder-punch,1,13,electric,75,15,100,2,physical
467,43,leer,1,1,normal,0,30,100,1,status
467,52,ember,1,10,fire,40,25,100,3,special
467,53,flamethrower,1,10,fire,90,15,100,3,special
467,63,hyper-beam,1,1,normal,150,5,90,3,special
467,83,fire-spin,1,10,fire,35,15,85,3,special
467,108,smokescreen,1,1,normal,0,20,100,1,status
467,109,confuse-ray,1,8,ghost,0,10,100,1,status
467,123,smog,1,4,poison,30,20,70,3,special
467,126,fire-blast,1,10,fire,110,5,85,3,special
467,185,feint-attack,2,17,dark,60,20,0,2,physical
467,241,sunny-day,2,10,fire,0,5,0,1,status
467,436,lava-plume,4,10,fire,80,15,100,3,special
467,481,flame-burst,5,10,fire,70,15,100,3,special
467,499,clear-smog,5,4,poison,50,15,0,3,special
468,143,sky-attack,1,3,flying,140,5,90,2,physical
468,245,extreme-speed,2,1,normal,80,5,100,2,physical
468,396,aura-sphere,4,2,fighting,80,20,0,3,special
468,403,air-slash,4,3,flying,75,15,95,3,special
468,495,after-you,5,1,normal,0,15,0,1,status
469,33,tackle,1,1,normal,40,35,100,2,physical
469,48,supersonic,1,1,normal,0,20,55,1,status
469,49,sonic-boom,1,1,normal,0,20,90,3,special
469,98,quick-attack,1,1,normal,40,30,100,2,physical
469,103,screech,1,1,normal,0,40,85,1,status
469,104,double-team,1,1,normal,0,15,0,1,status
469,163,slash,1,1,normal,70,20,100,2,physical
469,193,foresight,2,1,normal,0,40,0,1,status
469,197,detect,2,2,fighting,0,5,0,1,status
469,228,pursuit,2,17,dark,40,20,100,2,physical
469,246,ancient-power,2,6,rock,60,5,100,3,special
469,253,uproar,3,1,normal,90,10,100,3,special
469,364,feint,4,1,normal,30,10,100,2,physical
469,369,u-turn,4,7,bug,70,20,100,2,physical
469,400,night-slash,4,17,dark,70,15,100,2,physical
469,403,air-slash,4,3,flying,75,15,95,3,special
469,405,bug-buzz,4,7,bug,90,10,100,3,special
469,450,bug-bite,4,7,bug,60,20,100,2,physical
470,14,swords-dance,1,1,normal,0,20,0,1,status
470,28,sand-attack,1,5,ground,0,15,100,1,status
470,33,tackle,1,1,normal,40,35,100,2,physical
470,39,tail-whip,1,1,normal,0,30,100,1,status
470,75,razor-leaf,1,12,grass,55,25,95,2,physical
470,98,quick-attack,1,1,normal,40,30,100,2,physical
470,202,giga-drain,2,12,grass,75,10,100,3,special
470,235,synthesis,2,12,grass,0,5,0,1,status
470,241,sunny-day,2,10,fire,0,5,0,1,status
470,270,helping-hand,3,1,normal,0,20,0,1,status
470,320,grass-whistle,3,12,grass,0,15,55,1,status
470,345,magical-leaf,3,12,grass,60,20,0,3,special
470,348,leaf-blade,3,12,grass,90,15,100,2,physical
470,387,last-resort,4,1,normal,140,5,100,2,physical
470,608,baby-doll-eyes,6,18,fairy,0,30,100,1,status
471,28,sand-attack,1,5,ground,0,15,100,1,status
471,33,tackle,1,1,normal,40,35,100,2,physical
471,39,tail-whip,1,1,normal,0,30,100,1,status
471,44,bite,1,17,dark,60,25,100,2,physical
471,59,blizzard,1,15,ice,110,5,70,3,special
471,98,quick-attack,1,1,normal,40,30,100,2,physical
471,112,barrier,1,14,psychic,0,20,0,1,status
471,196,icy-wind,2,15,ice,55,15,95,3,special
471,243,mirror-coat,2,14,psychic,0,20,100,3,special
471,258,hail,3,15,ice,0,10,0,1,status
471,270,helping-hand,3,1,normal,0,20,0,1,status
471,387,last-resort,4,1,normal,140,5,100,2,physical
471,420,ice-shard,4,15,ice,40,30,100,2,physical
471,423,ice-fang,4,15,ice,65,15,95,2,physical
471,608,baby-doll-eyes,6,18,fairy,0,30,100,1,status
472,12,guillotine,1,1,normal,0,5,30,2,physical
472,14,swords-dance,1,1,normal,0,20,0,1,status
472,28,sand-attack,1,5,ground,0,15,100,1,status
472,98,quick-attack,1,1,normal,40,30,100,2,physical
472,103,screech,1,1,normal,0,40,85,1,status
472,106,harden,1,1,normal,0,30,0,1,status
472,185,feint-attack,2,17,dark,60,20,0,2,physical
472,210,fury-cutter,2,7,bug,40,20,95,2,physical
472,282,knock-off,3,17,dark,65,20,100,2,physical
472,327,sky-uppercut,3,2,fighting,85,15,90,2,physical
472,369,u-turn,4,7,bug,70,20,100,2,physical
472,398,poison-jab,4,4,poison,80,20,100,2,physical
472,400,night-slash,4,17,dark,70,15,100,2,physical
472,404,x-scissor,4,7,bug,80,15,100,2,physical
472,422,thunder-fang,4,13,electric,65,15,95,2,physical
472,423,ice-fang,4,15,ice,65,15,95,2,physical
472,424,fire-fang,4,10,fire,65,15,95,2,physical
472,512,acrobatics,5,3,flying,55,15,100,2,physical
473,31,fury-attack,1,1,normal,15,20,85,2,physical
473,36,take-down,1,1,normal,90,20,85,2,physical
473,37,thrash,1,1,normal,120,10,100,2,physical
473,54,mist,1,15,ice,0,30,0,1,status
473,59,blizzard,1,15,ice,110,5,70,3,special
473,64,peck,1,3,flying,35,35,100,2,physical
473,89,earthquake,1,5,ground,100,10,100,2,physical
473,181,powder-snow,2,15,ice,40,25,100,3,special
473,184,scary-face,2,1,normal,0,10,100,1,status
473,189,mud-slap,2,5,ground,20,10,100,3,special
473,203,endure,2,1,normal,0,10,0,1,status
473,246,ancient-power,2,6,rock,60,5,100,3,special
473,258,hail,3,15,ice,0,10,0,1,status
473,300,mud-sport,3,5,ground,0,15,0,1,status
473,316,odor-sleuth,3,1,normal,0,40,0,1,status
473,423,ice-fang,4,15,ice,65,15,95,2,physical
473,426,mud-bomb,4,5,ground,65,10,85,3,special
473,458,double-hit,4,1,normal,35,10,90,2,physical
474,33,tackle,1,1,normal,40,35,100,2,physical
474,60,psybeam,1,14,psychic,65,20,100,3,special
474,63,hyper-beam,1,1,normal,150,5,90,3,special
474,97,agility,1,14,psychic,0,30,0,1,status
474,105,recover,1,1,normal,0,10,0,1,status
474,160,conversion,1,1,normal,0,30,0,1,status
474,161,tri-attack,1,1,normal,80,10,100,3,special
474,176,conversion-2,2,1,normal,0,30,0,1,status
474,192,zap-cannon,2,13,electric,120,5,50,3,special
474,199,lock-on,2,1,normal,0,5,0,1,status
474,277,magic-coat,3,14,psychic,0,15,0,1,status
474,324,signal-beam,3,7,bug,75,15,100,3,special
474,373,embargo,4,17,dark,0,15,100,1,status
474,393,magnet-rise,4,13,electric,0,10,0,1,status
474,417,nasty-plot,4,17,dark,0,20,0,1,status
474,433,trick-room,4,14,psychic,0,5,0,1,status
474,435,discharge,4,13,electric,80,15,100,3,special
475,14,swords-dance,1,1,normal,0,20,0,1,status
475,43,leer,1,1,normal,0,30,100,1,status
475,93,confusion,1,14,psychic,50,25,100,3,special
475,100,teleport,1,14,psychic,0,20,0,1,status
475,104,double-team,1,1,normal,0,15,0,1,status
475,163,slash,1,1,normal,70,20,100,2,physical
475,182,protect,2,1,normal,0,10,0,1,status
475,206,false-swipe,2,1,normal,40,40,100,2,physical
475,210,fury-cutter,2,7,bug,40,20,95,2,physical
475,270,helping-hand,3,1,normal,0,20,0,1,status
475,332,aerial-ace,3,3,flying,60,20,0,2,physical
475,348,leaf-blade,3,12,grass,90,15,100,2,physical
475,364,feint,4,1,normal,30,10,100,2,physical
475,370,close-combat,4,2,fighting,120,5,100,2,physical
475,400,night-slash,4,17,dark,70,15,100,2,physical
475,427,psycho-cut,4,14,psychic,70,20,100,2,physical
475,469,wide-guard,5,6,rock,0,10,0,1,status
475,500,stored-power,5,14,psychic,20,10,100,3,special
475,501,quick-guard,5,2,fighting,0,15,0,1,status
475,505,heal-pulse,5,14,psychic,0,10,0,1,status
476,33,tackle,1,1,normal,40,35,100,2,physical
476,86,thunder-wave,1,13,electric,0,20,90,1,status
476,156,rest,1,14,psychic,0,10,0,1,status
476,157,rock-slide,1,6,rock,75,10,90,2,physical
476,161,tri-attack,1,1,normal,80,10,100,3,special
476,192,zap-cannon,2,13,electric,120,5,50,3,special
476,199,lock-on,2,1,normal,0,5,0,1,status
476,201,sandstorm,2,6,rock,0,10,0,1,status
476,209,spark,2,13,electric,65,20,100,2,physical
476,334,iron-defense,3,9,steel,0,15,0,1,status
476,335,block,3,1,normal,0,5,0,1,status
476,350,rock-blast,3,6,rock,25,10,90,2,physical
476,356,gravity,4,14,psychic,0,5,0,1,status
476,393,magnet-rise,4,13,electric,0,10,0,1,status
476,408,power-gem,4,6,rock,80,20,100,3,special
476,414,earth-power,4,5,ground,90,10,100,3,special
476,435,discharge,4,13,electric,80,15,100,3,special
476,443,magnet-bomb,4,9,steel,60,20,0,2,physical
476,444,stone-edge,4,6,rock,100,5,80,2,physical
476,469,wide-guard,5,6,rock,0,10,0,1,status
476,602,magnetic-flux,6,13,electric,0,20,0,1,status
477,7,fire-punch,1,10,fire,75,15,100,2,physical
477,8,ice-punch,1,15,ice,75,15,100,2,physical
477,9,thunder-punch,1,13,electric,75,15,100,2,physical
477,20,bind,1,1,normal,15,20,85,2,physical
477,43,leer,1,1,normal,0,30,100,1,status
477,50,disable,1,1,normal,0,20,100,1,status
477,101,night-shade,1,8,ghost,0,15,100,3,special
477,109,confuse-ray,1,8,ghost,0,10,100,1,status
477,174,curse,2,8,ghost,0,10,0,1,status
477,193,foresight,2,1,normal,0,40,0,1,status
477,212,mean-look,2,1,normal,0,5,0,1,status
477,228,pursuit,2,17,dark,40,20,100,2,physical
477,247,shadow-ball,2,8,ghost,80,15,100,3,special
477,248,future-sight,2,14,psychic,120,10,100,3,special
477,261,will-o-wisp,3,10,fire,0,15,85,1,status
477,310,astonish,3,8,ghost,30,15,100,2,physical
477,325,shadow-punch,3,8,ghost,60,20,0,2,physical
477,356,gravity,4,14,psychic,0,5,0,1,status
477,371,payback,4,17,dark,50,10,100,2,physical
477,425,shadow-sneak,4,8,ghost,40,30,100,2,physical
477,506,hex,5,8,ghost,65,10,100,3,special
478,43,leer,1,1,normal,0,30,100,1,status
478,59,blizzard,1,15,ice,110,5,70,3,special
478,104,double-team,1,1,normal,0,15,0,1,status
478,109,confuse-ray,1,8,ghost,0,10,100,1,status
478,181,powder-snow,2,15,ice,40,25,100,3,special
478,194,destiny-bond,2,8,ghost,0,5,0,1,status
478,196,icy-wind,2,15,ice,55,15,95,3,special
478,247,shadow-ball,2,8,ghost,80,15,100,3,special
478,258,hail,3,15,ice,0,10,0,1,status
478,261,will-o-wisp,3,10,fire,0,15,85,1,status
478,310,astonish,3,8,ghost,30,15,100,2,physical
478,358,wake-up-slap,4,2,fighting,70,10,100,2,physical
478,420,ice-shard,4,15,ice,40,30,100,2,physical
478,445,captivate,4,1,normal,0,20,100,1,status
478,466,ominous-wind,4,8,ghost,60,5,100,3,special
478,577,draining-kiss,6,18,fairy,50,10,100,3,special
479,84,thunder-shock,1,13,electric,40,30,100,3,special
479,86,thunder-wave,1,13,electric,0,20,90,1,status
479,104,double-team,1,1,normal,0,15,0,1,status
479,109,confuse-ray,1,8,ghost,0,10,100,1,status
479,164,substitute,1,1,normal,0,10,0,1,status
479,253,uproar,3,1,normal,90,10,100,3,special
479,268,charge,3,13,electric,0,20,0,1,status
479,271,trick,3,14,psychic,0,10,100,1,status
479,310,astonish,3,8,ghost,30,15,100,2,physical
479,351,shock-wave,3,13,electric,60,20,0,3,special
479,435,discharge,4,13,electric,80,15,100,3,special
479,466,ominous-wind,4,8,ghost,60,5,100,3,special
479,486,electro-ball,5,13,electric,0,10,100,3,special
479,506,hex,5,8,ghost,65,10,100,3,special
480,93,confusion,1,14,psychic,50,25,100,3,special
480,129,swift,1,1,normal,60,20,0,3,special
480,133,amnesia,1,14,psychic,0,20,0,1,status
480,156,rest,1,14,psychic,0,10,0,1,status
480,175,flail,2,1,normal,0,15,100,2,physical
480,203,endure,2,1,normal,0,10,0,1,status
480,248,future-sight,2,14,psychic,120,10,100,3,special
480,262,memento,3,17,dark,0,10,100,1,status
480,281,yawn,3,1,normal,0,10,0,1,status
480,286,imprison,3,14,psychic,0,10,0,1,status
480,326,extrasensory,3,14,psychic,80,20,100,3,special
480,363,natural-gift,4,1,normal,0,15,100,2,physical
481,93,confusion,1,14,psychic,50,25,100,3,special
481,129,swift,1,1,normal,60,20,0,3,special
481,156,rest,1,14,psychic,0,10,0,1,status
481,182,protect,2,1,normal,0,10,0,1,status
481,204,charm,2,18,fairy,0,20,100,1,status
481,248,future-sight,2,14,psychic,120,10,100,3,special
481,286,imprison,3,14,psychic,0,10,0,1,status
481,326,extrasensory,3,14,psychic,80,20,100,3,special
481,361,healing-wish,4,14,psychic,0,10,0,1,status
481,363,natural-gift,4,1,normal,0,15,100,2,physical
481,381,lucky-chant,4,1,normal,0,30,0,1,status
481,383,copycat,4,1,normal,0,20,0,1,status
482,93,confusion,1,14,psychic,50,25,100,3,special
482,129,swift,1,1,normal,60,20,0,3,special
482,153,explosion,1,1,normal,250,5,100,2,physical
482,156,rest,1,14,psychic,0,10,0,1,status
482,197,detect,2,2,fighting,0,5,0,1,status
482,248,future-sight,2,14,psychic,120,10,100,3,special
482,253,uproar,3,1,normal,90,10,100,3,special
482,286,imprison,3,14,psychic,0,10,0,1,status
482,326,extrasensory,3,14,psychic,80,20,100,3,special
482,363,natural-gift,4,1,normal,0,15,100,2,physical
482,387,last-resort,4,1,normal,140,5,100,2,physical
482,417,nasty-plot,4,17,dark,0,20,0,1,status
483,163,slash,1,1,normal,70,20,100,2,physical
483,184,scary-face,2,1,normal,0,10,100,1,status
483,225,dragon-breath,2,16,dragon,60,20,100,3,special
483,231,iron-tail,2,9,steel,100,15,75,2,physical
483,232,metal-claw,2,9,steel,50,35,95,2,physical
483,246,ancient-power,2,6,rock,60,5,100,3,special
483,337,dragon-claw,3,16,dragon,80,15,100,2,physical
483,368,metal-burst,4,9,steel,0,10,100,2,physical
483,396,aura-sphere,4,2,fighting,80,20,0,3,special
483,408,power-gem,4,6,rock,80,20,100,3,special
483,414,earth-power,4,5,ground,90,10,100,3,special
483,430,flash-cannon,4,9,steel,80,10,100,3,special
483,459,roar-of-time,4,16,dragon,150,5,90,3,special
484,56,hydro-pump,1,11,water,110,5,80,3,special
484,163,slash,1,1,normal,70,20,100,2,physical
484,184,scary-face,2,1,normal,0,10,100,1,status
484,225,dragon-breath,2,16,dragon,60,20,100,3,special
484,246,ancient-power,2,6,rock,60,5,100,3,special
484,337,dragon-claw,3,16,dragon,80,15,100,2,physical
484,352,water-pulse,3,11,water,60,20,100,3,special
484,396,aura-sphere,4,2,fighting,80,20,0,3,special
484,401,aqua-tail,4,11,water,90,10,90,2,physical
484,408,power-gem,4,6,rock,80,20,100,3,special
484,414,earth-power,4,5,ground,90,10,100,3,special
484,460,spacial-rend,4,16,dragon,100,5,95,3,special
485,43,leer,1,1,normal,0,30,100,1,status
485,83,fire-spin,1,10,fire,35,15,85,3,special
485,184,scary-face,2,1,normal,0,10,100,1,status
485,242,crunch,2,17,dark,80,15,100,2,physical
485,246,ancient-power,2,6,rock,60,5,100,3,special
